0.2;-0.050692980000000006;-0.050478253333333334;-0.05049947999999999;0.0001562996202455033;-0.049925580000000004
0.3;-0.04908828;-0.04902853333333333;-0.049072080000000004;0.00012876852548490258;-0.048557779999999995
0.4;-0.046338519999999994;-0.04600792666666666;-0.04600111999999999;9.891372312385305e-05;-0.04582301999999999
0.5;-0.041415999999999994;-0.041310313333333334;-0.041303900000000004;3.547156357171423e-05;-0.0412409
0.6;-0.03511952;-0.03504308666666667;-0.03505672;4.858484903295934e-05;-0.03491492
0.7;-0.027421180000000017;-0.027384713333333345;-0.02740118000000001;4.857964823073768e-05;-0.02723318000000001
0.8;-0.018558079999999977;-0.0185368133333333;-0.018548079999999967;3.9708045644287076e-05;-0.018389079999999974
0.9;-0.008772019999999991;-0.00875261999999999;-0.00877101999999999;5.029221278355906e-05;-0.008570019999999984
1.0;0.0014929999999999943;0.001598199999999996;0.0016059999999999963;2.8327136577259524e-05;0.0016110000000000013
1.1;0.012215980000000043;0.012228913333333374;0.012218980000000046;2.393732557232302e-05;0.012312980000000029
1.2;0.02264092000000001;0.022693853333333337;0.02268892;2.6390570706641382e-05;0.022778920000000008
1.3;0.03255682000000007;0.0326299533333334;0.032635820000000065;2.434711938242751e-05;0.03267482000000008
1.4;0.041611679999999984;0.04168567999999996;0.04169767999999996;2.7077666073721692e-05;0.04169967999999996
1.5;0.04953749999999996;0.04954949999999998;0.04954649999999999;9.899494936613342e-06;0.0495795
1.6;0.055893280000000045;0.05590768000000007;0.05590028000000008;2.1890028171137026e-05;0.055986280000000055
1.7;0.06052701999999993;0.06054081999999995;0.06053701999999994;1.2592060990954302e-05;0.06057901999999993
1.8;0.06323372;0.06329418666666667;0.06329572;1.9845626442344308e-05;0.06334072000000002
1.9;0.06408837999999994;0.06409971333333328;0.06408837999999994;3.598085910899448e-05;0.0642333799999999
2.0;0.06286000000000003;0.06289786666666662;0.06289599999999995;2.2476259079794134e-05;0.06297399999999997
2.1;0.05976758000000004;0.059773580000000055;0.05976858000000007;9.359487165418569e-06;0.05979758000000002
2.2;0.05480012000000012;0.05481392000000009;0.05481412000000008;4.338970692070652e-06;0.054823120000000114
2.3;0.04815261999999987;0.04819761999999988;0.048200619999999916;1.3053735097666291e-05;0.048213619999999846
2.4;0.04013408000000007;0.040140946666666726;0.04013708000000005;8.293504821384814e-06;0.040165080000000075
2.5;0.030800499999999786;0.030865833333333148;0.0308704999999998;1.7838784213683545e-05;0.030880499999999866
2.6;0.02062987999999999;0.020659213333333308;0.020659879999999964;8.537498983248868e-06;0.02066988000000003
2.7;0.009597220000000295;0.009791886666666994;0.009807220000000338;5.226428566006394e-05;0.009807220000000338
2.8;-0.0014674800000005206;-0.0014048133333338134;-0.001397480000000506;1.7688665548558066e-05;-0.001397480000000506
2.9;-0.012764220000000215;-0.01268088666666675;-0.01267422000000007;2.2410315085332205e-05;-0.01267422000000007
3.0;-0.02384300000000006;-0.023731666666666824;-0.02372300000000016;2.9858927568719754e-05;-0.02372300000000016
3.1;-0.03431381999999994;-0.03425781999999978;-0.03425381999999977;1.4966629547138428e-05;-0.03425381999999977
3.2;-0.04410667999999984;-0.04401467999999985;-0.044006679999999854;2.5086516962963445e-05;-0.044006679999999854
3.3;-0.05276158000000031;-0.052727580000000086;-0.052721580000000046;1.0832051206252243e-05;-0.052721580000000046
3.4;-0.060208519999999766;-0.06017318666666659;-0.06016851999999995;1.2036980056774835e-05;-0.06016851999999995
3.5;-0.0661274999999999;-0.06610149999999973;-0.0660974999999997;8.79393730557289e-06;-0.0660974999999997
3.6;-0.07039851999999991;-0.07032651999999985;-0.07031851999999983;2.0396078054400246e-05;-0.07031851999999983
3.7;-0.072761579999999;-0.07264424666666572;-0.07263157999999903;3.3757303736474444e-05;-0.07263157999999903
3.8;-0.07298667999999964;-0.0728686799999997;-0.07285667999999967;3.310589071449953e-05;-0.07285667999999967
3.9;-0.07097381999999985;-0.07083715333333312;-0.07082381999999976;3.717824931628906e-05;-0.07082381999999976
4.0;-0.06649299999999991;-0.06640166666666678;-0.06639300000000015;2.4997777678937572e-05;-0.06639300000000015
4.1;-0.05956422000000039;-0.05942555333333362;-0.059414220000000295;3.739280976636561e-05;-0.059414220000000295
4.2;-0.04985748000000001;-0.049768146666666506;-0.0497574799999998;2.515728301887729e-05;-0.0497574799999998
4.3;-0.037452780000000185;-0.03733411333333354;-0.03732278000000022;3.263263533470264e-05;-0.03732278000000022
4.4;-0.022150119999999607;-0.02200545333333282;-0.021990119999999447;4.014418457958187e-05;-0.021990119999999447
4.5;-0.003789499999999446;-0.00368283333333288;-0.003669499999999548;3.134042472941758e-05;-0.003669499999999548
4.6;0.01760907999999972;0.0177164133333329;0.01772907999999962;3.1297852251442956e-05;0.01772907999999962
4.7;0.04217562000000008;0.04227428666666692;0.04228562000000036;2.8252826800635023e-05;0.04228562000000036
4.8;0.06994012000000005;0.07005812000000038;0.07007012000000046;3.3105890714603266e-05;0.07007012000000046
4.9;0.10103258000000093;0.10115124666666796;0.10116258000000133;3.263263533480909e-05;0.10116258000000133
5.0;0.13551299999999955;0.1356030000000001;0.1356130000000002;2.607680962098143e-05;0.1356130000000002
